5586-1,0.000254711,0.957672,0.00195224,0.00169402,0.00285067,0.0355764,,0.0,1.0,0.0,0.0,0.0,0.0,
2156-2,0.00580013,0.00463273,0.933369,0.0137937,0.037609,0.00479562,,0.0,0.0,1.0,0.0,0.0,0.0,
2782-1,0.000870973,0.964194,0.00152118,0.00302484,0.00330019,0.0270886,,0.0,1.0,0.0,0.0,0.0,0.0,
2056-1,0.000481438,0.941523,0.00270001,0.00175748,0.00298985,0.0505479,,0.0,1.0,0.0,0.0,0.0,0.0,
5989-2,0.00468264,0.00927646,0.749964,0.0666185,0.162071,0.00738705,,0.0,0.0,1.0,0.0,0.0,0.0,
3783-1,0.000260333,0.989551,0.00205699,0.00137341,0.00130398,0.00545458,,0.0,1.0,0.0,0.0,0.0,0.0,
4440-3,0.0147313,0.0795779,0.121686,0.289105,0.34503,0.14987,,0.0,0.0,0.0,1.0,0.0,0.0,
3967-4,0.00111415,0.00245352,0.057758,0.741997,0.162999,0.0336781,,0.0,0.0,0.0,0.0,1.0,0.0,
866-4,0.00712354,0.0272044,0.547473,0.153155,0.229036,0.036008,,0.0,0.0,0.0,0.0,1.0,0.0,
614-1,0.000560127,0.969572,0.00320535,0.00156734,0.00352355,0.0215718,,0.0,1.0,0.0,0.0,0.0,0.0,
2908-1,0.000659132,0.956654,0.00223621,0.00397557,0.00337361,0.0331017,,0.0,1.0,0.0,0.0,0.0,0.0,
3076-3,0.0137687,0.136341,0.0697612,0.616664,0.0585007,0.104964,,0.0,0.0,0.0,1.0,0.0,0.0,
4990-5,0.00506602,0.0772315,0.00341339,0.00860438,0.0136577,0.892027,,0.0,0.0,0.0,0.0,0.0,1.0,
2701-3,0.000864345,0.00215459,0.0861642,0.837182,0.0664254,0.00720925,,0.0,0.0,0.0,1.0,0.0,0.0,
529-3,0.00106988,0.00101374,0.0133597,0.971665,0.0106555,0.0022364,,0.0,0.0,0.0,1.0,0.0,0.0,
1910-1,0.000235192,0.982163,0.00392416,0.000912903,0.00264604,0.0101189,,0.0,1.0,0.0,0.0,0.0,0.0,
2747-2,0.0143684,0.115394,0.142713,0.228181,0.144409,0.354936,,0.0,0.0,1.0,0.0,0.0,0.0,
6786-3,0.00162814,0.00872687,0.0377425,0.815545,0.0983496,0.0380083,,0.0,0.0,0.0,1.0,0.0,0.0,
500-5,0.00444713,0.0870464,0.00531645,0.0112741,0.0123445,0.879571,,0.0,0.0,0.0,0.0,0.0,1.0,
5242-3,0.0214728,0.202462,0.0379324,0.497144,0.0853537,0.155635,,0.0,0.0,0.0,1.0,0.0,0.0,
4541-5,0.00115486,0.453451,0.00930819,0.0126477,0.00841516,0.515023,,0.0,0.0,0.0,0.0,0.0,1.0,
5810-1,0.000531354,0.968631,0.00332838,0.00126142,0.00308675,0.023161,,0.0,1.0,0.0,0.0,0.0,0.0,
3049-3,0.0013931,0.00249813,0.171811,0.669598,0.147911,0.00678938,,0.0,0.0,0.0,1.0,0.0,0.0,
3771-3,0.00370108,0.00202428,0.0289147,0.900733,0.0522608,0.0123661,,0.0,0.0,0.0,1.0,0.0,0.0,
1868-5,0.00896125,0.171817,0.0176115,0.0597176,0.0616804,0.680212,,0.0,0.0,0.0,0.0,0.0,1.0,
3050-2,0.00152274,0.00346282,0.960583,0.01086,0.0218812,0.00169054,,0.0,0.0,1.0,0.0,0.0,0.0,
6750-3,0.000862148,0.00143522,0.0259801,0.888275,0.0750618,0.0083856,,0.0,0.0,0.0,1.0,0.0,0.0,
509-3,0.00376354,0.00260176,0.0361644,0.776009,0.176149,0.00531211,,0.0,0.0,0.0,1.0,0.0,0.0,
2953-5,0.00410421,0.0255185,0.00383665,0.00837731,0.0108457,0.947318,,0.0,0.0,0.0,0.0,0.0,1.0,
6490-3,0.000841634,0.00374451,0.0379924,0.868347,0.0803773,0.00869715,,0.0,0.0,0.0,1.0,0.0,0.0,
4939-2,0.00559083,0.0069317,0.823753,0.101106,0.0525726,0.010046,,0.0,0.0,1.0,0.0,0.0,0.0,
5020-3,0.000987081,0.00115956,0.0164555,0.9208,0.0541946,0.00640377,,0.0,0.0,0.0,1.0,0.0,0.0,
6263-1,0.000340834,0.979839,0.00120214,0.00542218,0.00313564,0.01006,,0.0,1.0,0.0,0.0,0.0,0.0,
6965-5,0.00108825,0.0455336,0.0091792,0.0149934,0.0129649,0.916241,,0.0,0.0,0.0,0.0,0.0,1.0,
833-3,0.000905809,0.00100774,0.0258406,0.928872,0.0383686,0.00500506,,0.0,0.0,0.0,1.0,0.0,0.0,
3843-3,0.00709749,0.0113275,0.032184,0.793618,0.126187,0.029586,,0.0,0.0,0.0,1.0,0.0,0.0,
5533-2,0.00177778,0.00205111,0.959931,0.0118374,0.0231557,0.00124692,,0.0,0.0,1.0,0.0,0.0,0.0,
4693-1,0.000763559,0.930439,0.0141683,0.00996109,0.0162271,0.0284409,,0.0,1.0,0.0,0.0,0.0,0.0,
2637-2,0.00608881,0.0157181,0.604797,0.109441,0.233425,0.0305299,,0.0,0.0,1.0,0.0,0.0,0.0,
1755-3,0.00713243,0.0062505,0.0280731,0.743962,0.192384,0.0221984,,0.0,0.0,0.0,1.0,0.0,0.0,
1537-1,0.000408859,0.951836,0.00371513,0.00276994,0.00380981,0.03746,,0.0,1.0,0.0,0.0,0.0,0.0,
5813-3,0.00408394,0.0200259,0.103443,0.482565,0.325375,0.0645076,,0.0,0.0,0.0,1.0,0.0,0.0,
1968-1,0.000458362,0.957713,0.00257556,0.00239389,0.00696375,0.0298957,,0.0,1.0,0.0,0.0,0.0,0.0,
4562-2,0.0021549,0.0100744,0.700009,0.0844526,0.190971,0.0123381,,0.0,0.0,1.0,0.0,0.0,0.0,
3665-4,0.014635,0.0256607,0.231722,0.199425,0.488464,0.0400932,,0.0,0.0,0.0,0.0,1.0,0.0,
4942-5,0.00237338,0.0723902,0.0103284,0.00933683,0.02084,0.884731,,0.0,0.0,0.0,0.0,0.0,1.0,
430-3,0.00085297,0.00338985,0.0123675,0.939292,0.0392572,0.00484076,,0.0,0.0,0.0,1.0,0.0,0.0,
6177-1,0.000345237,0.965436,0.00313852,0.00890075,0.00310721,0.019072,,0.0,1.0,0.0,0.0,0.0,0.0,
929-5,0.00218194,0.0710256,0.00497781,0.0139249,0.00772827,0.900161,,0.0,0.0,0.0,0.0,0.0,1.0,
3337-3,0.00130479,0.00529235,0.0849028,0.758564,0.145226,0.00471045,,0.0,0.0,0.0,1.0,0.0,0.0,
3668-1,0.00056316,0.94583,0.00393877,0.0039259,0.00384776,0.0418943,,0.0,1.0,0.0,0.0,0.0,0.0,
5194-5,0.00117178,0.0490042,0.00587255,0.0058779,0.00825296,0.929821,,0.0,0.0,0.0,0.0,0.0,1.0,
2627-2,0.00586075,0.0388841,0.269666,0.292715,0.219833,0.173041,,0.0,0.0,1.0,0.0,0.0,0.0,
2363-1,0.0048615,0.00975497,0.683136,0.128857,0.151322,0.0220676,,0.0,1.0,0.0,0.0,0.0,0.0,
4490-3,0.00124673,0.00179627,0.0142553,0.95349,0.0213163,0.00789561,,0.0,0.0,0.0,1.0,0.0,0.0,
6091-5,0.000553687,0.0227595,0.00130051,0.0027372,0.00441639,0.968233,,0.0,0.0,0.0,0.0,0.0,1.0,
6889-2,0.00137852,0.00350544,0.944054,0.00737522,0.0381462,0.00554019,,0.0,0.0,1.0,0.0,0.0,0.0,
5060-4,0.0126886,0.0076086,0.155893,0.425387,0.363632,0.0347906,,0.0,0.0,0.0,0.0,1.0,0.0,
3841-2,0.000959443,0.00317122,0.823173,0.0903226,0.0704755,0.0118985,,0.0,0.0,1.0,0.0,0.0,0.0,
6904-4,0.00270309,0.0104943,0.642101,0.179116,0.152412,0.0131738,,0.0,0.0,0.0,0.0,1.0,0.0,
3205-3,0.00599536,0.00591591,0.84711,0.0583739,0.0757504,0.00685425,,0.0,0.0,0.0,1.0,0.0,0.0,
1009-4,0.0169576,0.0135808,0.131575,0.156709,0.658706,0.0224721,,0.0,0.0,0.0,0.0,1.0,0.0,
1543-2,0.00588845,0.00286145,0.937535,0.0138425,0.0366803,0.00319205,,0.0,0.0,1.0,0.0,0.0,0.0,
4532-5,0.00251344,0.0397673,0.00440903,0.014942,0.014452,0.923916,,0.0,0.0,0.0,0.0,0.0,1.0,
3865-1,0.000391661,0.961294,0.0033841,0.00586146,0.00341239,0.0256559,,0.0,1.0,0.0,0.0,0.0,0.0,
6729-4,0.00798187,0.0167707,0.599202,0.147253,0.20558,0.0232133,,0.0,0.0,0.0,0.0,1.0,0.0,
2556-2,0.00275092,0.00397074,0.92361,0.0351375,0.0290981,0.00543231,,0.0,0.0,1.0,0.0,0.0,0.0,
1814-3,0.00142361,0.000625887,0.013787,0.966136,0.0160333,0.00199432,,0.0,0.0,0.0,1.0,0.0,0.0,
4032-1,0.000293906,0.967321,0.00207772,0.00146907,0.00197946,0.0268591,,0.0,1.0,0.0,0.0,0.0,0.0,
740-2,0.0104152,0.00842034,0.484844,0.18108,0.270055,0.045186,,0.0,0.0,1.0,0.0,0.0,0.0,
6480-4,0.00289226,0.018004,0.155682,0.55045,0.209132,0.063839,,0.0,0.0,0.0,0.0,1.0,0.0,
3335-4,0.00684279,0.0232611,0.17611,0.365484,0.360645,0.0676569,,0.0,0.0,0.0,0.0,1.0,0.0,
1470-4,0.00705396,0.163319,0.0658428,0.121177,0.158649,0.483958,,0.0,0.0,0.0,0.0,1.0,0.0,
3777-4,0.00524197,0.0238519,0.56056,0.086528,0.307548,0.0162701,,0.0,0.0,0.0,0.0,1.0,0.0,
6285-1,0.000146413,0.991347,0.00153224,0.000750587,0.00117843,0.00504497,,0.0,1.0,0.0,0.0,0.0,0.0,
5864-3,0.00111995,0.00230055,0.0345964,0.85184,0.0902623,0.0198812,,0.0,0.0,0.0,1.0,0.0,0.0,
5076-2,0.00938466,0.024642,0.566351,0.0854203,0.298082,0.0161198,,0.0,0.0,1.0,0.0,0.0,0.0,
6286-5,0.00120679,0.128488,0.00575448,0.00556344,0.00901855,0.849969,,0.0,0.0,0.0,0.0,0.0,1.0,
1546-1,0.000384447,0.982871,0.00400442,0.00195401,0.00269643,0.00808973,,0.0,1.0,0.0,0.0,0.0,0.0,
6821-3,0.000777373,0.00106048,0.0242297,0.942237,0.0275293,0.00416569,,0.0,0.0,0.0,1.0,0.0,0.0,
6374-4,0.00868964,0.0139547,0.232704,0.313703,0.383639,0.0473101,,0.0,0.0,0.0,0.0,1.0,0.0,
2736-3,0.0052701,0.118177,0.0863516,0.601876,0.0727504,0.115576,,0.0,0.0,0.0,1.0,0.0,0.0,
1613-5,0.00350267,0.0293418,0.024716,0.134912,0.0536035,0.753924,,0.0,0.0,0.0,0.0,0.0,1.0,
3168-4,0.015466,0.128323,0.0468097,0.243634,0.171324,0.394444,,0.0,0.0,0.0,0.0,1.0,0.0,
3325-5,0.00651929,0.228914,0.0062426,0.0159508,0.0122789,0.730095,,0.0,0.0,0.0,0.0,0.0,1.0,
4189-2,0.00268307,0.00453396,0.925457,0.0310297,0.0337326,0.00256355,,0.0,0.0,1.0,0.0,0.0,0.0,
5501-5,0.000968265,0.0305282,0.00412874,0.00421772,0.00572635,0.954431,,0.0,0.0,0.0,0.0,0.0,1.0,
1610-1,0.0004297,0.98154,0.00267703,0.0013683,0.00285552,0.0111292,,0.0,1.0,0.0,0.0,0.0,0.0,
402-3,0.00209676,0.00156536,0.0174495,0.934834,0.0376583,0.00639643,,0.0,0.0,0.0,1.0,0.0,0.0,
5676-2,0.0250457,0.142959,0.0470277,0.627299,0.0674503,0.0902178,,0.0,0.0,1.0,0.0,0.0,0.0,
3602-2,0.00900657,0.0294936,0.675756,0.137859,0.128309,0.0195761,,0.0,0.0,1.0,0.0,0.0,0.0,
507-2,0.00195781,0.00653303,0.732473,0.0795525,0.164961,0.0145223,,0.0,0.0,1.0,0.0,0.0,0.0,
5083-5,0.0018282,0.50992,0.0304149,0.0128541,0.0112577,0.433725,,0.0,0.0,0.0,0.0,0.0,1.0,
6861-3,0.015289,0.16721,0.0348794,0.120926,0.0829011,0.578794,,0.0,0.0,0.0,1.0,0.0,0.0,
4846-1,0.00292266,0.951716,0.00731228,0.00588385,0.0087062,0.023459,,0.0,1.0,0.0,0.0,0.0,0.0,
6686-2,0.00290881,0.00763857,0.546684,0.311491,0.102475,0.0288022,,0.0,0.0,1.0,0.0,0.0,0.0,
1252-3,0.00038745,0.000782636,0.0047816,0.977631,0.0133012,0.00311614,,0.0,0.0,0.0,1.0,0.0,0.0,
1781-3,0.00119817,0.0018888,0.00958559,0.951484,0.0292909,0.00655278,,0.0,0.0,0.0,1.0,0.0,0.0,
3773-4,0.0163608,0.0121244,0.358513,0.272442,0.325934,0.0146257,,0.0,0.0,0.0,0.0,1.0,0.0,
2204-2,0.00733877,0.0038505,0.859105,0.0168537,0.106486,0.00636621,,0.0,0.0,1.0,0.0,0.0,0.0,
1459-1,0.000428347,0.952102,0.00173604,0.00189905,0.00365628,0.0401779,,0.0,1.0,0.0,0.0,0.0,0.0,
5799-5,0.0271193,0.247681,0.0261491,0.0325214,0.0684161,0.598113,,0.0,0.0,0.0,0.0,0.0,1.0,
5563-5,0.00207693,0.119588,0.0106136,0.00824582,0.00886008,0.850615,,0.0,0.0,0.0,0.0,0.0,1.0,
901-1,0.0194121,0.428982,0.0647104,0.172529,0.0481689,0.266197,,0.0,1.0,0.0,0.0,0.0,0.0,
